Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Units Sold,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Region,Payment Method
TXN100034,2025-02-25,Laptops,Business,HP Business 150,HP,4,92900,5,88255.0,353020.0,18,63543.6,416563.6,31,In Stock,3.1,0,Returning,Main Market - Rohit Electronics,UPI
TXN100035,2025-02-25,Laptops,Gaming,HP Gaming 805,HP,5,67893,5,64498.35,322491.75,18,58048.51,380540.27,14,Low Stock,5.0,0,New,Main Market - Rohit Electronics,Cash
TXN100036,2025-02-25,Mobile Accessories,Earphones,Mi Earphones 968,Mi,11,785,0,785.0,8635.0,18,1554.3,10189.3,59,In Stock,2.6,0,New,Main Market - Rohit Electronics,Cash
TXN100037,2025-02-25,Mobiles,Feature Phones,Jio Feature Phones 961,Jio,2,2353,5,2235.35,4470.7,12,536.48,5007.18,3,Low Stock,4.1,0,Returning,Main Market - Rohit Electronics,Cash
TXN100000,2025-02-26,Mobiles,Smartphones,Xiaomi Smartphones 800,Xiaomi,5,17364,5,16495.8,82479.0,18,14846.22,97325.22,64,In Stock,4.7,0,Returning,Main Market - Rohit Electronics,Cash
TXN100001,2025-02-26,Mobiles,Smartphones,Realme Smartphones 122,Realme,5,16251,5,15438.45,77192.25,18,13894.6,91086.85,37,In Stock,4.8,0,New,Main Market - Rohit Electronics,Card
TXN100002,2025-02-26,Laptop Accessories,Bags,Dell Bags 647,Dell,3,45532,10,40978.8,122936.4,18,22128.55,145064.95,57,In Stock,4.9,0,New,Main Market - Rohit Electronics,Card
TXN100003,2025-02-26,Laptop Accessories,Bags,Zebronics Bags 111,Zebronics,9,953,0,953.0,8577.0,18,1543.86,10120.86,3,Low Stock,3.1,0,Returning,Main Market - Rohit Electronics,UPI
TXN100004,2025-02-26,Laptop Accessories,Mouse,HP Mouse 962,HP,4,79840,5,75848.0,303392.0,18,54610.56,358002.56,38,In Stock,4.0,0,New,Main Market - Rohit Electronics,Cash
TXN100005,2025-02-26,Laptop Accessories,Bags,HP Bags 714,HP,11,85505,5,81229.75,893527.25,18,160834.9,1054362.16,64,In Stock,2.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100006,2025-02-26,Laptop Accessories,Mouse,Dell Mouse 144,Dell,10,58241,0,58241.0,582410.0,18,104833.8,687243.8,15,Low Stock,3.1,0,Returning,Main Market - Rohit Electronics,Cash
TXN100007,2025-02-26,Mobile Accessories,Cases,Boat Cases 606,Boat,15,1630,5,1548.5,23227.5,18,4180.95,27408.45,22,Low Stock,3.7,0,New,Main Market - Rohit Electronics,UPI
TXN100008,2025-02-26,Laptop Accessories,Bags,Logitech Bags 897,Logitech,15,2585,5,2455.75,36836.25,18,6630.52,43466.78,84,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,Card
TXN100009,2025-02-26,Mobiles,Feature Phones,Jio Feature Phones 955,Jio,5,1770,0,1770.0,8850.0,12,1062.0,9912.0,31,In Stock,4.3,1,Returning,Main Market - Rohit Electronics,Cash
TXN100010,2025-02-26,Mobile Accessories,Cases,Samsung Cases 255,Samsung,2,49094,0,49094.0,98188.0,18,17673.84,115861.84,71,In Stock,3.3,0,New,Main Market - Rohit Electronics,UPI
TXN100011,2025-02-26,Laptops,Student,Lenovo Student 381,Lenovo,5,65829,0,65829.0,329145.0,18,59246.1,388391.1,64,In Stock,4.9,1,New,Main Market - Rohit Electronics,UPI
TXN100012,2025-02-26,Laptop Accessories,Keyboard,Logitech Keyboard 546,Logitech,3,1758,0,1758.0,5274.0,18,949.32,6223.32,19,Low Stock,5.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100013,2025-02-26,Mobiles,Feature Phones,Jio Feature Phones 738,Jio,1,1182,0,1182.0,1182.0,12,141.84,1323.84,27,Low Stock,5.0,0,New,Main Market - Rohit Electronics,UPI
TXN100014,2025-02-26,Laptops,Gaming,HP Gaming 517,HP,1,60493,0,60493.0,60493.0,18,10888.74,71381.74,92,In Stock,3.5,0,New,Main Market - Rohit Electronics,Cash
TXN100015,2025-02-26,Mobiles,Feature Phones,Jio Feature Phones 669,Jio,5,1193,0,1193.0,5965.0,12,715.8,6680.8,99,In Stock,4.6,0,New,Main Market - Rohit Electronics,UPI
TXN100016,2025-02-26,Mobile Accessories,Screen Protectors,Mi Screen Protectors 248,Mi,5,755,5,717.25,3586.25,18,645.52,4231.77,54,In Stock,3.3,0,New,Main Market - Rohit Electronics,Card
TXN100017,2025-02-26,Mobile Accessories,Screen Protectors,Boat Screen Protectors 906,Boat,10,1352,0,1352.0,13520.0,18,2433.6,15953.6,8,Low Stock,3.7,0,New,Main Market - Rohit Electronics,Card
TXN100018,2025-02-26,Laptops,Student,Lenovo Student 708,Lenovo,5,67567,10,60810.3,304051.5,18,54729.27,358780.77,80,In Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100019,2025-02-26,Laptop Accessories,Keyboard,Logitech Keyboard 378,Logitech,2,2513,0,2513.0,5026.0,18,904.68,5930.68,66,In Stock,4.6,0,New,Main Market - Rohit Electronics,UPI
TXN100020,2025-02-26,Laptops,Business,Lenovo Business 485,Lenovo,3,65777,0,65777.0,197331.0,18,35519.58,232850.58,84,In Stock,3.8,0,New,Main Market - Rohit Electronics,Card
TXN100021,2025-02-26,Laptop Accessories,Cooling Pads,Dell Cooling Pads 618,Dell,7,72173,0,72173.0,505211.0,18,90937.98,596148.98,11,Low Stock,3.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100022,2025-02-26,Mobiles,Smartphones,Apple Smartphones 728,Apple,2,112341,5,106723.95,213447.9,18,38420.62,251868.52,23,Low Stock,2.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100023,2025-02-26,Laptops,Student,Lenovo Student 811,Lenovo,1,53020,0,53020.0,53020.0,18,9543.6,62563.6,60,In Stock,2.7,0,New,Main Market - Rohit Electronics,Cash
TXN100024,2025-02-26,Laptop Accessories,Keyboard,Zebronics Keyboard 421,Zebronics,4,1441,20,1152.8,4611.2,18,830.02,5441.22,82,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,UPI
TXN100025,2025-02-26,Mobile Accessories,Chargers,Mi Chargers 597,Mi,1,600,0,600.0,600.0,18,108.0,708.0,83,In Stock,4.1,0,New,Main Market - Rohit Electronics,UPI
TXN100026,2025-02-26,Mobile Accessories,Earphones,Boat Earphones 400,Boat,15,1270,20,1016.0,15240.0,18,2743.2,17983.2,87,In Stock,4.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100027,2025-02-26,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 434,Logitech,13,2485,0,2485.0,32305.0,18,5814.9,38119.9,1,Low Stock,4.6,1,Returning,Main Market - Rohit Electronics,UPI
TXN100028,2025-02-26,Mobile Accessories,Cases,Mi Cases 448,Mi,9,559,5,531.05,4779.45,18,860.3,5639.75,100,In Stock,4.9,0,New,Main Market - Rohit Electronics,Cash
TXN100029,2025-02-26,Mobiles,Feature Phones,Jio Feature Phones 348,Jio,3,1528,10,1375.2,4125.6,12,495.07,4620.67,48,In Stock,4.5,0,New,Main Market - Rohit Electronics,UPI
TXN100030,2025-02-26,Mobile Accessories,Screen Protectors,Boat Screen Protectors 211,Boat,7,1795,0,1795.0,12565.0,18,2261.7,14826.7,77,In Stock,3.4,1,New,Main Market - Rohit Electronics,Card
TXN100031,2025-02-26,Laptop Accessories,Keyboard,HP Keyboard 221,HP,3,49943,0,49943.0,149829.0,18,26969.22,176798.22,97,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100032,2025-02-26,Laptop Accessories,Bags,Zebronics Bags 237,Zebronics,13,1247,5,1184.65,15400.45,18,2772.08,18172.53,49,In Stock,2.6,0,Returning,Main Market - Rohit Electronics,Card
TXN100033,2025-02-26,Mobiles,Smartphones,Xiaomi Smartphones 972,Xiaomi,5,12115,5,11509.25,57546.25,18,10358.32,67904.57,66,In Stock,4.1,1,New,Main Market - Rohit Electronics,Card
TXN100034,2025-02-26,Mobiles,Smartphones,Realme Smartphones 702,Realme,5,14489,0,14489.0,72445.0,18,13040.1,85485.1,63,In Stock,5.0,0,New,Main Market - Rohit Electronics,Cash
TXN100035,2025-02-26,Mobile Accessories,Cases,Boat Cases 921,Boat,5,1413,0,1413.0,7065.0,18,1271.7,8336.7,91,In Stock,3.5,0,New,Main Market - Rohit Electronics,Card
TXN100036,2025-02-26,Laptop Accessories,Mouse,HP Mouse 847,HP,2,51577,0,51577.0,103154.0,18,18567.72,121721.72,67,In Stock,3.1,0,Returning,Main Market - Rohit Electronics,UPI
TXN100037,2025-02-26,Laptops,Business,HP Business 813,HP,5,80576,15,68489.6,342448.0,18,61640.64,404088.64,68,In Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100038,2025-02-26,Mobile Accessories,Earphones,Samsung Earphones 230,Samsung,2,64023,5,60821.85,121643.7,18,21895.87,143539.57,96,In Stock,3.1,0,Returning,Main Market - Rohit Electronics,UPI
TXN100039,2025-02-26,Mobile Accessories,Chargers,Boat Chargers 792,Boat,7,1021,0,1021.0,7147.0,18,1286.46,8433.46,47,In Stock,3.2,0,New,Main Market - Rohit Electronics,Cash
TXN100040,2025-02-26,Mobiles,Smartphones,Samsung Smartphones 298,Samsung,2,66722,20,53377.6,106755.2,18,19215.94,125971.14,36,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,Card
TXN100041,2025-02-26,Mobiles,Feature Phones,Jio Feature Phones 892,Jio,4,2564,0,2564.0,10256.0,12,1230.72,11486.72,85,In Stock,3.2,0,New,Main Market - Rohit Electronics,UPI
TXN100042,2025-02-26,Laptops,Gaming,ASUS Gaming 988,ASUS,5,140634,0,140634.0,703170.0,18,126570.6,829740.6,21,Low Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100043,2025-02-26,Mobiles,Smartphones,Apple Smartphones 721,Apple,4,128066,0,128066.0,512264.0,18,92207.52,604471.52,5,Low Stock,3.1,0,New,Main Market - Rohit Electronics,Cash
TXN100044,2025-02-26,Laptop Accessories,Keyboard,Dell Keyboard 836,Dell,9,67967,10,61170.3,550532.7,18,99095.89,649628.59,34,In Stock,4.1,0,New,Main Market - Rohit Electronics,UPI
TXN100045,2025-02-26,Mobiles,Smartphones,Nothing Smartphones 906,Nothing,1,41865,0,41865.0,41865.0,18,7535.7,49400.7,50,In Stock,3.6,0,New,Main Market - Rohit Electronics,UPI
TXN100046,2025-02-26,Mobile Accessories,Earphones,Samsung Earphones 360,Samsung,5,63910,20,51128.0,255640.0,18,46015.2,301655.2,33,In Stock,3.2,0,New,Main Market - Rohit Electronics,Card
TXN100000,2025-02-27,Mobile Accessories,Chargers,Mi Chargers 717,Mi,10,945,0,945.0,9450.0,18,1701.0,11151.0,100,In Stock,3.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100001,2025-02-27,Mobiles,Smartphones,Vivo Smartphones 567,Vivo,5,16396,5,15576.2,77881.0,18,14018.58,91899.58,68,In Stock,4.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100002,2025-02-27,Laptops,Student,HP Student 162,HP,3,71222,0,71222.0,213666.0,18,38459.88,252125.88,89,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,UPI
TXN100003,2025-02-27,Laptops,Business,HP Business 338,HP,1,41736,15,35475.6,35475.6,18,6385.61,41861.21,76,In Stock,3.9,1,Returning,Main Market - Rohit Electronics,Cash
TXN100004,2025-02-27,Mobile Accessories,Earphones,Realme Earphones 951,Realme,9,18628,0,18628.0,167652.0,18,30177.36,197829.36,57,In Stock,2.9,0,New,Main Market - Rohit Electronics,Cash
TXN100005,2025-02-27,Mobiles,Feature Phones,Jio Feature Phones 501,Jio,2,2932,15,2492.2,4984.4,12,598.13,5582.53,26,Low Stock,5.0,0,New,Main Market - Rohit Electronics,Card
TXN100006,2025-02-27,Laptops,Gaming,ASUS Gaming 224,ASUS,1,85331,0,85331.0,85331.0,18,15359.58,100690.58,29,Low Stock,2.9,0,New,Main Market - Rohit Electronics,Card
TXN100007,2025-02-27,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 488,Zebronics,2,692,15,588.2,1176.4,18,211.75,1388.15,65,In Stock,4.6,0,Returning,Main Market - Rohit Electronics,Card
TXN100008,2025-02-27,Laptop Accessories,Mouse,Logitech Mouse 660,Logitech,2,1910,0,1910.0,3820.0,18,687.6,4507.6,49,In Stock,4.5,0,New,Main Market - Rohit Electronics,Card
TXN100009,2025-02-27,Mobile Accessories,Screen Protectors,Realme Screen Protectors 756,Realme,2,17660,5,16777.0,33554.0,18,6039.72,39593.72,6,Low Stock,4.5,0,New,Main Market - Rohit Electronics,Cash
TXN100010,2025-02-27,Mobile Accessories,Screen Protectors,Mi Screen Protectors 987,Mi,10,1147,10,1032.3,10323.0,18,1858.14,12181.14,12,Low Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100011,2025-02-27,Laptop Accessories,Keyboard,Logitech Keyboard 478,Logitech,14,1842,15,1565.7,21919.8,18,3945.56,25865.36,95,In Stock,4.0,0,New,Main Market - Rohit Electronics,UPI
TXN100012,2025-02-27,Mobiles,Smartphones,Realme Smartphones 543,Realme,4,14915,0,14915.0,59660.0,18,10738.8,70398.8,9,Low Stock,2.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100013,2025-02-27,Mobiles,Smartphones,Nothing Smartphones 960,Nothing,2,34246,0,34246.0,68492.0,18,12328.56,80820.56,57,In Stock,3.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100014,2025-02-27,Laptop Accessories,Mouse,Logitech Mouse 476,Logitech,13,3000,10,2700.0,35100.0,18,6318.0,41418.0,55,In Stock,3.5,0,New,Main Market - Rohit Electronics,UPI
TXN100015,2025-02-27,Laptop Accessories,Keyboard,Zebronics Keyboard 721,Zebronics,8,2207,0,2207.0,17656.0,18,3178.08,20834.08,29,Low Stock,3.8,0,New,Main Market - Rohit Electronics,UPI
TXN100016,2025-02-27,Laptop Accessories,Mouse,Dell Mouse 131,Dell,6,87615,5,83234.25,499405.5,18,89892.99,589298.49,23,Low Stock,3.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100017,2025-02-27,Mobiles,Smartphones,Samsung Smartphones 122,Samsung,1,28696,0,28696.0,28696.0,18,5165.28,33861.28,89,In Stock,4.4,0,New,Main Market - Rohit Electronics,UPI
TXN100018,2025-02-27,Mobiles,Feature Phones,Jio Feature Phones 666,Jio,1,2558,15,2174.3,2174.3,12,260.92,2435.22,73,In Stock,3.4,0,New,Main Market - Rohit Electronics,UPI
TXN100019,2025-02-27,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 220,Samsung,8,51893,0,51893.0,415144.0,18,74725.92,489869.92,90,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100020,2025-02-27,Laptop Accessories,Keyboard,Logitech Keyboard 198,Logitech,9,2958,0,2958.0,26622.0,18,4791.96,31413.96,11,Low Stock,4.0,0,New,Main Market - Rohit Electronics,UPI
TXN100021,2025-02-27,Mobile Accessories,Earphones,Realme Earphones 244,Realme,10,15823,0,15823.0,158230.0,18,28481.4,186711.4,75,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100022,2025-02-27,Mobile Accessories,Screen Protectors,Realme Screen Protectors 207,Realme,14,17069,0,17069.0,238966.0,18,43013.88,281979.88,37,In Stock,3.4,0,New,Main Market - Rohit Electronics,UPI
TXN100023,2025-02-27,Laptop Accessories,Keyboard,Logitech Keyboard 965,Logitech,10,1279,0,1279.0,12790.0,18,2302.2,15092.2,46,In Stock,3.7,0,New,Main Market - Rohit Electronics,Card
TXN100024,2025-02-27,Mobiles,Smartphones,Nothing Smartphones 508,Nothing,2,48072,15,40861.2,81722.4,18,14710.03,96432.43,52,In Stock,3.2,0,New,Main Market - Rohit Electronics,Cash
TXN100025,2025-02-27,Laptops,Business,HP Business 281,HP,5,51358,15,43654.3,218271.5,18,39288.87,257560.37,78,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Cash
TXN100026,2025-02-27,Mobiles,Smartphones,Realme Smartphones 632,Realme,5,10994,0,10994.0,54970.0,18,9894.6,64864.6,33,In Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100027,2025-02-27,Mobiles,Feature Phones,Jio Feature Phones 106,Jio,4,1134,0,1134.0,4536.0,12,544.32,5080.32,44,In Stock,4.9,0,New,Main Market - Rohit Electronics,Cash
TXN100028,2025-02-27,Mobiles,Feature Phones,Jio Feature Phones 725,Jio,2,2728,0,2728.0,5456.0,12,654.72,6110.72,13,Low Stock,5.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100029,2025-02-27,Laptop Accessories,Mouse,Logitech Mouse 861,Logitech,6,1631,15,1386.35,8318.1,18,1497.26,9815.36,56,In Stock,2.6,0,New,Main Market - Rohit Electronics,Cash
TXN100030,2025-02-27,Mobiles,Feature Phones,Jio Feature Phones 929,Jio,4,2215,0,2215.0,8860.0,12,1063.2,9923.2,1,Low Stock,2.5,0,New,Main Market - Rohit Electronics,Card
TXN100031,2025-02-27,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 332,Samsung,13,62327,0,62327.0,810251.0,18,145845.18,956096.18,72,In Stock,3.8,0,New,Main Market - Rohit Electronics,UPI
TXN100032,2025-02-27,Mobile Accessories,Earphones,Samsung Earphones 385,Samsung,8,70199,0,70199.0,561592.0,18,101086.56,662678.56,93,In Stock,2.7,0,New,Main Market - Rohit Electronics,UPI
TXN100033,2025-02-27,Laptops,Business,Lenovo Business 184,Lenovo,2,80496,10,72446.4,144892.8,18,26080.7,170973.5,9,Low Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100034,2025-02-27,Laptop Accessories,Keyboard,HP Keyboard 170,HP,8,68898,0,68898.0,551184.0,18,99213.12,650397.12,100,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100035,2025-02-27,Laptops,Business,Dell Business 530,Dell,5,38963,0,38963.0,194815.0,18,35066.7,229881.7,34,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100036,2025-02-27,Laptops,Student,HP Student 324,HP,3,69265,15,58875.25,176625.75,18,31792.63,208418.39,64,In Stock,3.0,0,New,Main Market - Rohit Electronics,UPI
TXN100037,2025-02-27,Laptops,Business,Lenovo Business 970,Lenovo,3,56600,15,48110.0,144330.0,18,25979.4,170309.4,69,In Stock,2.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100038,2025-02-27,Mobile Accessories,Chargers,Mi Chargers 468,Mi,8,1769,0,1769.0,14152.0,18,2547.36,16699.36,10,Low Stock,3.4,0,New,Main Market - Rohit Electronics,Card
TXN100039,2025-02-27,Laptops,Student,Acer Student 708,Acer,1,60444,15,51377.4,51377.4,18,9247.93,60625.33,98,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100040,2025-02-27,Mobiles,Smartphones,Samsung Smartphones 202,Samsung,1,26561,0,26561.0,26561.0,18,4780.98,31341.98,64,In Stock,4.9,0,New,Main Market - Rohit Electronics,Cash
TXN100041,2025-02-27,Mobile Accessories,Screen Protectors,Mi Screen Protectors 798,Mi,7,610,5,579.5,4056.5,18,730.17,4786.67,22,Low Stock,2.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100042,2025-02-27,Mobile Accessories,Screen Protectors,Boat Screen Protectors 798,Boat,3,501,15,425.85,1277.55,18,229.96,1507.51,85,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100043,2025-02-27,Mobile Accessories,Chargers,Boat Chargers 261,Boat,14,1355,10,1219.5,17073.0,18,3073.14,20146.14,89,In Stock,4.8,0,New,Main Market - Rohit Electronics,UPI
TXN100044,2025-02-27,Laptops,Student,Acer Student 999,Acer,3,67904,5,64508.8,193526.4,18,34834.75,228361.15,75,In Stock,3.1,0,Returning,Main Market - Rohit Electronics,Cash
TXN100045,2025-02-27,Laptop Accessories,Bags,Logitech Bags 954,Logitech,8,1109,10,998.1,7984.8,18,1437.26,9422.06,90,In Stock,3.0,0,New,Main Market - Rohit Electronics,UPI
TXN100046,2025-02-27,Mobile Accessories,Chargers,Realme Chargers 782,Realme,13,9077,0,9077.0,118001.0,18,21240.18,139241.18,50,In Stock,3.2,0,New,Main Market - Rohit Electronics,UPI
TXN100047,2025-02-27,Mobiles,Smartphones,Nothing Smartphones 692,Nothing,1,25098,0,25098.0,25098.0,18,4517.64,29615.64,16,Low Stock,4.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100000,2025-02-28,Mobile Accessories,Chargers,Boat Chargers 655,Boat,5,1783,5,1693.85,8469.25,18,1524.46,9993.72,12,Low Stock,4.9,1,Returning,Main Market - Rohit Electronics,Card
TXN100001,2025-02-28,Laptops,Student,Lenovo Student 454,Lenovo,2,54497,5,51772.15,103544.3,18,18637.97,122182.27,43,In Stock,2.9,0,New,Main Market - Rohit Electronics,Cash
TXN100002,2025-02-28,Mobiles,Feature Phones,Jio Feature Phones 683,Jio,5,1026,5,974.7,4873.5,12,584.82,5458.32,50,In Stock,3.9,1,New,Main Market - Rohit Electronics,Cash
TXN100003,2025-02-28,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 369,Zebronics,1,2193,5,2083.35,2083.35,18,375.0,2458.35,30,Low Stock,5.0,0,New,Main Market - Rohit Electronics,Card
TXN100004,2025-02-28,Laptops,Student,Acer Student 683,Acer,3,45103,5,42847.85,128543.55,18,23137.84,151681.39,47,In Stock,4.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100005,2025-02-28,Laptop Accessories,Cooling Pads,HP Cooling Pads 442,HP,6,31055,0,31055.0,186330.0,18,33539.4,219869.4,81,In Stock,3.4,0,Returning,Main Market - Rohit Electronics,Cash
TXN100006,2025-02-28,Laptop Accessories,Bags,Dell Bags 233,Dell,15,60635,0,60635.0,909525.0,18,163714.5,1073239.5,13,Low Stock,3.6,0,New,Main Market - Rohit Electronics,Card
TXN100007,2025-02-28,Laptops,Student,HP Student 819,HP,2,58683,10,52814.7,105629.4,18,19013.29,124642.69,39,In Stock,3.3,0,New,Main Market - Rohit Electronics,Card
TXN100008,2025-02-28,Mobiles,Smartphones,Nothing Smartphones 531,Nothing,1,36670,0,36670.0,36670.0,18,6600.6,43270.6,81,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,Card
TXN100009,2025-02-28,Mobile Accessories,Earphones,Boat Earphones 255,Boat,15,738,0,738.0,11070.0,18,1992.6,13062.6,50,In Stock,3.6,0,New,Main Market - Rohit Electronics,UPI
TXN100010,2025-02-28,Mobile Accessories,Cases,Samsung Cases 872,Samsung,15,56868,5,54024.6,810369.0,18,145866.42,956235.42,69,In Stock,3.6,0,New,Main Market - Rohit Electronics,Cash
TXN100011,2025-02-28,Laptops,Student,HP Student 707,HP,4,70853,0,70853.0,283412.0,18,51014.16,334426.16,5,Low Stock,3.1,0,Returning,Main Market - Rohit Electronics,Card
TXN100012,2025-02-28,Laptops,Gaming,HP Gaming 244,HP,4,78502,0,78502.0,314008.0,18,56521.44,370529.44,23,Low Stock,2.7,0,Returning,Main Market - Rohit Electronics,Cash
TXN100013,2025-02-28,Laptops,Gaming,MSI Gaming 217,MSI,1,125121,10,112608.9,112608.9,18,20269.6,132878.5,28,Low Stock,4.3,0,New,Main Market - Rohit Electronics,Cash
TXN100014,2025-02-28,Laptop Accessories,Keyboard,Logitech Keyboard 762,Logitech,13,1400,0,1400.0,18200.0,18,3276.0,21476.0,67,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100015,2025-02-28,Mobiles,Feature Phones,Jio Feature Phones 544,Jio,1,2582,0,2582.0,2582.0,12,309.84,2891.84,55,In Stock,3.0,0,New,Main Market - Rohit Electronics,Card
TXN100016,2025-02-28,Mobile Accessories,Cases,Mi Cases 271,Mi,12,1914,0,1914.0,22968.0,18,4134.24,27102.24,71,In Stock,3.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100017,2025-02-28,Laptop Accessories,Keyboard,Logitech Keyboard 660,Logitech,7,1333,5,1266.35,8864.45,18,1595.6,10460.05,74,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100018,2025-02-28,Mobile Accessories,Chargers,Boat Chargers 626,Boat,3,844,10,759.6,2278.8,18,410.18,2688.98,61,In Stock,2.9,0,New,Main Market - Rohit Electronics,Card
TXN100019,2025-02-28,Mobile Accessories,Earphones,Realme Earphones 238,Realme,11,10547,0,10547.0,116017.0,18,20883.06,136900.06,11,Low Stock,3.2,0,Returning,Main Market - Rohit Electronics,Card
TXN100020,2025-02-28,Laptops,Student,Acer Student 867,Acer,5,32189,0,32189.0,160945.0,18,28970.1,189915.1,46,In Stock,3.9,0,New,Main Market - Rohit Electronics,Card
